node_id,day_utc,node_reward_type,region,dc_id,node_status,performance_multiplier,base_rewards_xdr_permyriad,adjusted_rewards_xdr_permyriad,subnet_assigned,subnet_assigned_failure_rate,num_blocks_proposed,num_blocks_failed,original_failure_rate,relative_failure_rate,extrapolated_failure_rate
5bw5k-uuvti-kxds2-knvoo-rbkpw-wy6us-fgpua-mzssx-pq5tp-udbap-6ae,2026-1-9,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
5bw5k-uuvti-kxds2-knvoo-rbkpw-wy6us-fgpua-mzssx-pq5tp-udbap-6ae,2026-1-10,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
5bw5k-uuvti-kxds2-knvoo-rbkpw-wy6us-fgpua-mzssx-pq5tp-udbap-6ae,2026-1-11,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
5bw5k-uuvti-kxds2-knvoo-rbkpw-wy6us-fgpua-mzssx-pq5tp-udbap-6ae,2026-1-12,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c23p7-qaedp-ceiv7-mbzjy-g5lwg-xiptr-mrrjw-va72y-qowkq-ftggu-sqe,2025-12-14,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c23p7-qaedp-ceiv7-mbzjy-g5lwg-xiptr-mrrjw-va72y-qowkq-ftggu-sqe,2025-12-15,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c23p7-qaedp-ceiv7-mbzjy-g5lwg-xiptr-mrrjw-va72y-qowkq-ftggu-sqe,2025-12-16,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c23p7-qaedp-ceiv7-mbzjy-g5lwg-xiptr-mrrjw-va72y-qowkq-ftggu-sqe,2025-12-17,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c23p7-qaedp-ceiv7-mbzjy-g5lwg-xiptr-mrrjw-va72y-qowkq-ftggu-sqe,2025-12-18,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c23p7-qaedp-ceiv7-mbzjy-g5lwg-xiptr-mrrjw-va72y-qowkq-ftggu-sqe,2025-12-19,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c23p7-qaedp-ceiv7-mbzjy-g5lwg-xiptr-mrrjw-va72y-qowkq-ftggu-sqe,2025-12-20,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c23p7-qaedp-ceiv7-mbzjy-g5lwg-xiptr-mrrjw-va72y-qowkq-ftggu-sqe,2025-12-21,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c23p7-qaedp-ceiv7-mbzjy-g5lwg-xiptr-mrrjw-va72y-qowkq-ftggu-sqe,2025-12-22,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c23p7-qaedp-ceiv7-mbzjy-g5lwg-xiptr-mrrjw-va72y-qowkq-ftggu-sqe,2025-12-23,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c23p7-qaedp-ceiv7-mbzjy-g5lwg-xiptr-mrrjw-va72y-qowkq-ftggu-sqe,2025-12-24,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c23p7-qaedp-ceiv7-mbzjy-g5lwg-xiptr-mrrjw-va72y-qowkq-ftggu-sqe,2025-12-25,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c23p7-qaedp-ceiv7-mbzjy-g5lwg-xiptr-mrrjw-va72y-qowkq-ftggu-sqe,2025-12-26,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c23p7-qaedp-ceiv7-mbzjy-g5lwg-xiptr-mrrjw-va72y-qowkq-ftggu-sqe,2025-12-27,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c23p7-qaedp-ceiv7-mbzjy-g5lwg-xiptr-mrrjw-va72y-qowkq-ftggu-sqe,2025-12-28,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c23p7-qaedp-ceiv7-mbzjy-g5lwg-xiptr-mrrjw-va72y-qowkq-ftggu-sqe,2025-12-29,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c23p7-qaedp-ceiv7-mbzjy-g5lwg-xiptr-mrrjw-va72y-qowkq-ftggu-sqe,2025-12-30,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c23p7-qaedp-ceiv7-mbzjy-g5lwg-xiptr-mrrjw-va72y-qowkq-ftggu-sqe,2025-12-31,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c23p7-qaedp-ceiv7-mbzjy-g5lwg-xiptr-mrrjw-va72y-qowkq-ftggu-sqe,2026-1-1,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c23p7-qaedp-ceiv7-mbzjy-g5lwg-xiptr-mrrjw-va72y-qowkq-ftggu-sqe,2026-1-2,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c23p7-qaedp-ceiv7-mbzjy-g5lwg-xiptr-mrrjw-va72y-qowkq-ftggu-sqe,2026-1-3,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c23p7-qaedp-ceiv7-mbzjy-g5lwg-xiptr-mrrjw-va72y-qowkq-ftggu-sqe,2026-1-4,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c23p7-qaedp-ceiv7-mbzjy-g5lwg-xiptr-mrrjw-va72y-qowkq-ftggu-sqe,2026-1-5,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c23p7-qaedp-ceiv7-mbzjy-g5lwg-xiptr-mrrjw-va72y-qowkq-ftggu-sqe,2026-1-6,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c23p7-qaedp-ceiv7-mbzjy-g5lwg-xiptr-mrrjw-va72y-qowkq-ftggu-sqe,2026-1-7,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c23p7-qaedp-ceiv7-mbzjy-g5lwg-xiptr-mrrjw-va72y-qowkq-ftggu-sqe,2026-1-8,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c23p7-qaedp-ceiv7-mbzjy-g5lwg-xiptr-mrrjw-va72y-qowkq-ftggu-sqe,2026-1-9,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c23p7-qaedp-ceiv7-mbzjy-g5lwg-xiptr-mrrjw-va72y-qowkq-ftggu-sqe,2026-1-10,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c23p7-qaedp-ceiv7-mbzjy-g5lwg-xiptr-mrrjw-va72y-qowkq-ftggu-sqe,2026-1-11,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c23p7-qaedp-ceiv7-mbzjy-g5lwg-xiptr-mrrjw-va72y-qowkq-ftggu-sqe,2026-1-12,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c5q7i-ukcdm-tod3i-6v4ni-uwcyn-am6at-yuq43-pcw2v-lmodr-qs2uk-dqe,2025-12-14,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c5q7i-ukcdm-tod3i-6v4ni-uwcyn-am6at-yuq43-pcw2v-lmodr-qs2uk-dqe,2025-12-15,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c5q7i-ukcdm-tod3i-6v4ni-uwcyn-am6at-yuq43-pcw2v-lmodr-qs2uk-dqe,2025-12-16,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c5q7i-ukcdm-tod3i-6v4ni-uwcyn-am6at-yuq43-pcw2v-lmodr-qs2uk-dqe,2025-12-17,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c5q7i-ukcdm-tod3i-6v4ni-uwcyn-am6at-yuq43-pcw2v-lmodr-qs2uk-dqe,2025-12-18,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c5q7i-ukcdm-tod3i-6v4ni-uwcyn-am6at-yuq43-pcw2v-lmodr-qs2uk-dqe,2025-12-19,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c5q7i-ukcdm-tod3i-6v4ni-uwcyn-am6at-yuq43-pcw2v-lmodr-qs2uk-dqe,2025-12-20,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c5q7i-ukcdm-tod3i-6v4ni-uwcyn-am6at-yuq43-pcw2v-lmodr-qs2uk-dqe,2025-12-21,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c5q7i-ukcdm-tod3i-6v4ni-uwcyn-am6at-yuq43-pcw2v-lmodr-qs2uk-dqe,2025-12-22,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c5q7i-ukcdm-tod3i-6v4ni-uwcyn-am6at-yuq43-pcw2v-lmodr-qs2uk-dqe,2025-12-23,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c5q7i-ukcdm-tod3i-6v4ni-uwcyn-am6at-yuq43-pcw2v-lmodr-qs2uk-dqe,2025-12-24,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c5q7i-ukcdm-tod3i-6v4ni-uwcyn-am6at-yuq43-pcw2v-lmodr-qs2uk-dqe,2025-12-25,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c5q7i-ukcdm-tod3i-6v4ni-uwcyn-am6at-yuq43-pcw2v-lmodr-qs2uk-dqe,2025-12-26,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c5q7i-ukcdm-tod3i-6v4ni-uwcyn-am6at-yuq43-pcw2v-lmodr-qs2uk-dqe,2025-12-27,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c5q7i-ukcdm-tod3i-6v4ni-uwcyn-am6at-yuq43-pcw2v-lmodr-qs2uk-dqe,2025-12-28,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c5q7i-ukcdm-tod3i-6v4ni-uwcyn-am6at-yuq43-pcw2v-lmodr-qs2uk-dqe,2025-12-29,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c5q7i-ukcdm-tod3i-6v4ni-uwcyn-am6at-yuq43-pcw2v-lmodr-qs2uk-dqe,2025-12-30,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c5q7i-ukcdm-tod3i-6v4ni-uwcyn-am6at-yuq43-pcw2v-lmodr-qs2uk-dqe,2025-12-31,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c5q7i-ukcdm-tod3i-6v4ni-uwcyn-am6at-yuq43-pcw2v-lmodr-qs2uk-dqe,2026-1-1,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c5q7i-ukcdm-tod3i-6v4ni-uwcyn-am6at-yuq43-pcw2v-lmodr-qs2uk-dqe,2026-1-2,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c5q7i-ukcdm-tod3i-6v4ni-uwcyn-am6at-yuq43-pcw2v-lmodr-qs2uk-dqe,2026-1-3,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c5q7i-ukcdm-tod3i-6v4ni-uwcyn-am6at-yuq43-pcw2v-lmodr-qs2uk-dqe,2026-1-4,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c5q7i-ukcdm-tod3i-6v4ni-uwcyn-am6at-yuq43-pcw2v-lmodr-qs2uk-dqe,2026-1-5,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c5q7i-ukcdm-tod3i-6v4ni-uwcyn-am6at-yuq43-pcw2v-lmodr-qs2uk-dqe,2026-1-6,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c5q7i-ukcdm-tod3i-6v4ni-uwcyn-am6at-yuq43-pcw2v-lmodr-qs2uk-dqe,2026-1-7,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c5q7i-ukcdm-tod3i-6v4ni-uwcyn-am6at-yuq43-pcw2v-lmodr-qs2uk-dqe,2026-1-8,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c5q7i-ukcdm-tod3i-6v4ni-uwcyn-am6at-yuq43-pcw2v-lmodr-qs2uk-dqe,2026-1-9,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c5q7i-ukcdm-tod3i-6v4ni-uwcyn-am6at-yuq43-pcw2v-lmodr-qs2uk-dqe,2026-1-10,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c5q7i-ukcdm-tod3i-6v4ni-uwcyn-am6at-yuq43-pcw2v-lmodr-qs2uk-dqe,2026-1-11,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
c5q7i-ukcdm-tod3i-6v4ni-uwcyn-am6at-yuq43-pcw2v-lmodr-qs2uk-dqe,2026-1-12,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
exehb-mlnhg-4x3cl-xqupj-hkj5q-ospee-g5qu6-sptaj-cpgro-4o5pp-yae,2025-12-14,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
exehb-mlnhg-4x3cl-xqupj-hkj5q-ospee-g5qu6-sptaj-cpgro-4o5pp-yae,2025-12-15,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
exehb-mlnhg-4x3cl-xqupj-hkj5q-ospee-g5qu6-sptaj-cpgro-4o5pp-yae,2025-12-16,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
exehb-mlnhg-4x3cl-xqupj-hkj5q-ospee-g5qu6-sptaj-cpgro-4o5pp-yae,2025-12-17,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
exehb-mlnhg-4x3cl-xqupj-hkj5q-ospee-g5qu6-sptaj-cpgro-4o5pp-yae,2025-12-18,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
exehb-mlnhg-4x3cl-xqupj-hkj5q-ospee-g5qu6-sptaj-cpgro-4o5pp-yae,2025-12-19,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
exehb-mlnhg-4x3cl-xqupj-hkj5q-ospee-g5qu6-sptaj-cpgro-4o5pp-yae,2025-12-20,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
exehb-mlnhg-4x3cl-xqupj-hkj5q-ospee-g5qu6-sptaj-cpgro-4o5pp-yae,2025-12-21,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
exehb-mlnhg-4x3cl-xqupj-hkj5q-ospee-g5qu6-sptaj-cpgro-4o5pp-yae,2025-12-22,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
exehb-mlnhg-4x3cl-xqupj-hkj5q-ospee-g5qu6-sptaj-cpgro-4o5pp-yae,2025-12-23,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
exehb-mlnhg-4x3cl-xqupj-hkj5q-ospee-g5qu6-sptaj-cpgro-4o5pp-yae,2025-12-24,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
exehb-mlnhg-4x3cl-xqupj-hkj5q-ospee-g5qu6-sptaj-cpgro-4o5pp-yae,2025-12-25,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
exehb-mlnhg-4x3cl-xqupj-hkj5q-ospee-g5qu6-sptaj-cpgro-4o5pp-yae,2025-12-26,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
exehb-mlnhg-4x3cl-xqupj-hkj5q-ospee-g5qu6-sptaj-cpgro-4o5pp-yae,2025-12-27,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
exehb-mlnhg-4x3cl-xqupj-hkj5q-ospee-g5qu6-sptaj-cpgro-4o5pp-yae,2025-12-28,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
exehb-mlnhg-4x3cl-xqupj-hkj5q-ospee-g5qu6-sptaj-cpgro-4o5pp-yae,2025-12-29,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
exehb-mlnhg-4x3cl-xqupj-hkj5q-ospee-g5qu6-sptaj-cpgro-4o5pp-yae,2025-12-30,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
exehb-mlnhg-4x3cl-xqupj-hkj5q-ospee-g5qu6-sptaj-cpgro-4o5pp-yae,2025-12-31,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
exehb-mlnhg-4x3cl-xqupj-hkj5q-ospee-g5qu6-sptaj-cpgro-4o5pp-yae,2026-1-1,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
exehb-mlnhg-4x3cl-xqupj-hkj5q-ospee-g5qu6-sptaj-cpgro-4o5pp-yae,2026-1-2,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
exehb-mlnhg-4x3cl-xqupj-hkj5q-ospee-g5qu6-sptaj-cpgro-4o5pp-yae,2026-1-3,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
exehb-mlnhg-4x3cl-xqupj-hkj5q-ospee-g5qu6-sptaj-cpgro-4o5pp-yae,2026-1-4,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
exehb-mlnhg-4x3cl-xqupj-hkj5q-ospee-g5qu6-sptaj-cpgro-4o5pp-yae,2026-1-5,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
exehb-mlnhg-4x3cl-xqupj-hkj5q-ospee-g5qu6-sptaj-cpgro-4o5pp-yae,2026-1-6,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
exehb-mlnhg-4x3cl-xqupj-hkj5q-ospee-g5qu6-sptaj-cpgro-4o5pp-yae,2026-1-7,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
exehb-mlnhg-4x3cl-xqupj-hkj5q-ospee-g5qu6-sptaj-cpgro-4o5pp-yae,2026-1-8,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
exehb-mlnhg-4x3cl-xqupj-hkj5q-ospee-g5qu6-sptaj-cpgro-4o5pp-yae,2026-1-9,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
exehb-mlnhg-4x3cl-xqupj-hkj5q-ospee-g5qu6-sptaj-cpgro-4o5pp-yae,2026-1-10,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
exehb-mlnhg-4x3cl-xqupj-hkj5q-ospee-g5qu6-sptaj-cpgro-4o5pp-yae,2026-1-11,type1.1,"North America,US,Florida",mm1,Unassigned,1,352197.1252566735,352197.1252566735,,,,,,,0
