node_id,day_utc,node_reward_type,region,dc_id,node_status,performance_multiplier,base_rewards_xdr_permyriad,adjusted_rewards_xdr_permyriad,subnet_assigned,subnet_assigned_failure_rate,num_blocks_proposed,num_blocks_failed,original_failure_rate,relative_failure_rate,extrapolated_failure_rate
3kg25-3ikga-ufves-caaly-5pbz6-4rwjo-r6twb-ptje6-bxb33-lacj4-qqe,2025-12-30,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
3kg25-3ikga-ufves-caaly-5pbz6-4rwjo-r6twb-ptje6-bxb33-lacj4-qqe,2025-12-31,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
3kg25-3ikga-ufves-caaly-5pbz6-4rwjo-r6twb-ptje6-bxb33-lacj4-qqe,2026-1-1,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
3kg25-3ikga-ufves-caaly-5pbz6-4rwjo-r6twb-ptje6-bxb33-lacj4-qqe,2026-1-2,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
3kg25-3ikga-ufves-caaly-5pbz6-4rwjo-r6twb-ptje6-bxb33-lacj4-qqe,2026-1-3,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
3kg25-3ikga-ufves-caaly-5pbz6-4rwjo-r6twb-ptje6-bxb33-lacj4-qqe,2026-1-4,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
3kg25-3ikga-ufves-caaly-5pbz6-4rwjo-r6twb-ptje6-bxb33-lacj4-qqe,2026-1-5,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
3kg25-3ikga-ufves-caaly-5pbz6-4rwjo-r6twb-ptje6-bxb33-lacj4-qqe,2026-1-6,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
3kg25-3ikga-ufves-caaly-5pbz6-4rwjo-r6twb-ptje6-bxb33-lacj4-qqe,2026-1-7,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
3kg25-3ikga-ufves-caaly-5pbz6-4rwjo-r6twb-ptje6-bxb33-lacj4-qqe,2026-1-8,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
3kg25-3ikga-ufves-caaly-5pbz6-4rwjo-r6twb-ptje6-bxb33-lacj4-qqe,2026-1-9,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
3kg25-3ikga-ufves-caaly-5pbz6-4rwjo-r6twb-ptje6-bxb33-lacj4-qqe,2026-1-10,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
3kg25-3ikga-ufves-caaly-5pbz6-4rwjo-r6twb-ptje6-bxb33-lacj4-qqe,2026-1-11,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
3kg25-3ikga-ufves-caaly-5pbz6-4rwjo-r6twb-ptje6-bxb33-lacj4-qqe,2026-1-12,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4jw4w-tfndm-owhae-xvmpp-cy6z4-6oyia-yi47r-3bmlb-ok557-hlfzc-rqe,2025-12-14,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4jw4w-tfndm-owhae-xvmpp-cy6z4-6oyia-yi47r-3bmlb-ok557-hlfzc-rqe,2025-12-15,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4jw4w-tfndm-owhae-xvmpp-cy6z4-6oyia-yi47r-3bmlb-ok557-hlfzc-rqe,2025-12-16,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4jw4w-tfndm-owhae-xvmpp-cy6z4-6oyia-yi47r-3bmlb-ok557-hlfzc-rqe,2025-12-17,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4jw4w-tfndm-owhae-xvmpp-cy6z4-6oyia-yi47r-3bmlb-ok557-hlfzc-rqe,2025-12-18,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4jw4w-tfndm-owhae-xvmpp-cy6z4-6oyia-yi47r-3bmlb-ok557-hlfzc-rqe,2025-12-19,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4jw4w-tfndm-owhae-xvmpp-cy6z4-6oyia-yi47r-3bmlb-ok557-hlfzc-rqe,2025-12-20,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4jw4w-tfndm-owhae-xvmpp-cy6z4-6oyia-yi47r-3bmlb-ok557-hlfzc-rqe,2025-12-21,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4jw4w-tfndm-owhae-xvmpp-cy6z4-6oyia-yi47r-3bmlb-ok557-hlfzc-rqe,2025-12-22,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4jw4w-tfndm-owhae-xvmpp-cy6z4-6oyia-yi47r-3bmlb-ok557-hlfzc-rqe,2025-12-23,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4jw4w-tfndm-owhae-xvmpp-cy6z4-6oyia-yi47r-3bmlb-ok557-hlfzc-rqe,2025-12-24,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4jw4w-tfndm-owhae-xvmpp-cy6z4-6oyia-yi47r-3bmlb-ok557-hlfzc-rqe,2025-12-25,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4jw4w-tfndm-owhae-xvmpp-cy6z4-6oyia-yi47r-3bmlb-ok557-hlfzc-rqe,2025-12-26,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4jw4w-tfndm-owhae-xvmpp-cy6z4-6oyia-yi47r-3bmlb-ok557-hlfzc-rqe,2025-12-27,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4jw4w-tfndm-owhae-xvmpp-cy6z4-6oyia-yi47r-3bmlb-ok557-hlfzc-rqe,2025-12-28,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4jw4w-tfndm-owhae-xvmpp-cy6z4-6oyia-yi47r-3bmlb-ok557-hlfzc-rqe,2025-12-29,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4jw4w-tfndm-owhae-xvmpp-cy6z4-6oyia-yi47r-3bmlb-ok557-hlfzc-rqe,2025-12-30,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4jw4w-tfndm-owhae-xvmpp-cy6z4-6oyia-yi47r-3bmlb-ok557-hlfzc-rqe,2025-12-31,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4jw4w-tfndm-owhae-xvmpp-cy6z4-6oyia-yi47r-3bmlb-ok557-hlfzc-rqe,2026-1-1,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4jw4w-tfndm-owhae-xvmpp-cy6z4-6oyia-yi47r-3bmlb-ok557-hlfzc-rqe,2026-1-2,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4jw4w-tfndm-owhae-xvmpp-cy6z4-6oyia-yi47r-3bmlb-ok557-hlfzc-rqe,2026-1-3,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4jw4w-tfndm-owhae-xvmpp-cy6z4-6oyia-yi47r-3bmlb-ok557-hlfzc-rqe,2026-1-4,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4jw4w-tfndm-owhae-xvmpp-cy6z4-6oyia-yi47r-3bmlb-ok557-hlfzc-rqe,2026-1-5,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4jw4w-tfndm-owhae-xvmpp-cy6z4-6oyia-yi47r-3bmlb-ok557-hlfzc-rqe,2026-1-6,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4jw4w-tfndm-owhae-xvmpp-cy6z4-6oyia-yi47r-3bmlb-ok557-hlfzc-rqe,2026-1-7,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4jw4w-tfndm-owhae-xvmpp-cy6z4-6oyia-yi47r-3bmlb-ok557-hlfzc-rqe,2026-1-8,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4jw4w-tfndm-owhae-xvmpp-cy6z4-6oyia-yi47r-3bmlb-ok557-hlfzc-rqe,2026-1-9,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4jw4w-tfndm-owhae-xvmpp-cy6z4-6oyia-yi47r-3bmlb-ok557-hlfzc-rqe,2026-1-10,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4jw4w-tfndm-owhae-xvmpp-cy6z4-6oyia-yi47r-3bmlb-ok557-hlfzc-rqe,2026-1-11,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4jw4w-tfndm-owhae-xvmpp-cy6z4-6oyia-yi47r-3bmlb-ok557-hlfzc-rqe,2026-1-12,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4wpbr-3jxbi-wlcvc-gfu2l-nzgtl-gi57y-moyhd-r4ukq-ggudv-a7f4o-rqe,2025-12-14,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4wpbr-3jxbi-wlcvc-gfu2l-nzgtl-gi57y-moyhd-r4ukq-ggudv-a7f4o-rqe,2025-12-15,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4wpbr-3jxbi-wlcvc-gfu2l-nzgtl-gi57y-moyhd-r4ukq-ggudv-a7f4o-rqe,2025-12-16,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4wpbr-3jxbi-wlcvc-gfu2l-nzgtl-gi57y-moyhd-r4ukq-ggudv-a7f4o-rqe,2025-12-17,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4wpbr-3jxbi-wlcvc-gfu2l-nzgtl-gi57y-moyhd-r4ukq-ggudv-a7f4o-rqe,2025-12-18,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4wpbr-3jxbi-wlcvc-gfu2l-nzgtl-gi57y-moyhd-r4ukq-ggudv-a7f4o-rqe,2025-12-19,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4wpbr-3jxbi-wlcvc-gfu2l-nzgtl-gi57y-moyhd-r4ukq-ggudv-a7f4o-rqe,2025-12-20,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4wpbr-3jxbi-wlcvc-gfu2l-nzgtl-gi57y-moyhd-r4ukq-ggudv-a7f4o-rqe,2025-12-21,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4wpbr-3jxbi-wlcvc-gfu2l-nzgtl-gi57y-moyhd-r4ukq-ggudv-a7f4o-rqe,2025-12-22,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4wpbr-3jxbi-wlcvc-gfu2l-nzgtl-gi57y-moyhd-r4ukq-ggudv-a7f4o-rqe,2025-12-23,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4wpbr-3jxbi-wlcvc-gfu2l-nzgtl-gi57y-moyhd-r4ukq-ggudv-a7f4o-rqe,2025-12-24,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4wpbr-3jxbi-wlcvc-gfu2l-nzgtl-gi57y-moyhd-r4ukq-ggudv-a7f4o-rqe,2025-12-25,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4wpbr-3jxbi-wlcvc-gfu2l-nzgtl-gi57y-moyhd-r4ukq-ggudv-a7f4o-rqe,2025-12-26,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4wpbr-3jxbi-wlcvc-gfu2l-nzgtl-gi57y-moyhd-r4ukq-ggudv-a7f4o-rqe,2025-12-27,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4wpbr-3jxbi-wlcvc-gfu2l-nzgtl-gi57y-moyhd-r4ukq-ggudv-a7f4o-rqe,2025-12-28,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4wpbr-3jxbi-wlcvc-gfu2l-nzgtl-gi57y-moyhd-r4ukq-ggudv-a7f4o-rqe,2025-12-29,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4wpbr-3jxbi-wlcvc-gfu2l-nzgtl-gi57y-moyhd-r4ukq-ggudv-a7f4o-rqe,2025-12-30,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4wpbr-3jxbi-wlcvc-gfu2l-nzgtl-gi57y-moyhd-r4ukq-ggudv-a7f4o-rqe,2025-12-31,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4wpbr-3jxbi-wlcvc-gfu2l-nzgtl-gi57y-moyhd-r4ukq-ggudv-a7f4o-rqe,2026-1-1,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4wpbr-3jxbi-wlcvc-gfu2l-nzgtl-gi57y-moyhd-r4ukq-ggudv-a7f4o-rqe,2026-1-2,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4wpbr-3jxbi-wlcvc-gfu2l-nzgtl-gi57y-moyhd-r4ukq-ggudv-a7f4o-rqe,2026-1-3,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4wpbr-3jxbi-wlcvc-gfu2l-nzgtl-gi57y-moyhd-r4ukq-ggudv-a7f4o-rqe,2026-1-4,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4wpbr-3jxbi-wlcvc-gfu2l-nzgtl-gi57y-moyhd-r4ukq-ggudv-a7f4o-rqe,2026-1-5,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4wpbr-3jxbi-wlcvc-gfu2l-nzgtl-gi57y-moyhd-r4ukq-ggudv-a7f4o-rqe,2026-1-6,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4wpbr-3jxbi-wlcvc-gfu2l-nzgtl-gi57y-moyhd-r4ukq-ggudv-a7f4o-rqe,2026-1-7,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4wpbr-3jxbi-wlcvc-gfu2l-nzgtl-gi57y-moyhd-r4ukq-ggudv-a7f4o-rqe,2026-1-8,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4wpbr-3jxbi-wlcvc-gfu2l-nzgtl-gi57y-moyhd-r4ukq-ggudv-a7f4o-rqe,2026-1-9,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4wpbr-3jxbi-wlcvc-gfu2l-nzgtl-gi57y-moyhd-r4ukq-ggudv-a7f4o-rqe,2026-1-10,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4wpbr-3jxbi-wlcvc-gfu2l-nzgtl-gi57y-moyhd-r4ukq-ggudv-a7f4o-rqe,2026-1-11,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
4wpbr-3jxbi-wlcvc-gfu2l-nzgtl-gi57y-moyhd-r4ukq-ggudv-a7f4o-rqe,2026-1-12,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
7cxax-hnjlw-qp45t-3k7y3-hlraz-bovyp-u2oyz-46ozt-x44dr-yhkb5-mqe,2025-12-14,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
7cxax-hnjlw-qp45t-3k7y3-hlraz-bovyp-u2oyz-46ozt-x44dr-yhkb5-mqe,2025-12-15,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
7cxax-hnjlw-qp45t-3k7y3-hlraz-bovyp-u2oyz-46ozt-x44dr-yhkb5-mqe,2025-12-16,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
7cxax-hnjlw-qp45t-3k7y3-hlraz-bovyp-u2oyz-46ozt-x44dr-yhkb5-mqe,2025-12-17,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
7cxax-hnjlw-qp45t-3k7y3-hlraz-bovyp-u2oyz-46ozt-x44dr-yhkb5-mqe,2025-12-18,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
7cxax-hnjlw-qp45t-3k7y3-hlraz-bovyp-u2oyz-46ozt-x44dr-yhkb5-mqe,2025-12-19,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
7cxax-hnjlw-qp45t-3k7y3-hlraz-bovyp-u2oyz-46ozt-x44dr-yhkb5-mqe,2025-12-20,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
7cxax-hnjlw-qp45t-3k7y3-hlraz-bovyp-u2oyz-46ozt-x44dr-yhkb5-mqe,2025-12-21,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
7cxax-hnjlw-qp45t-3k7y3-hlraz-bovyp-u2oyz-46ozt-x44dr-yhkb5-mqe,2025-12-22,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
7cxax-hnjlw-qp45t-3k7y3-hlraz-bovyp-u2oyz-46ozt-x44dr-yhkb5-mqe,2025-12-23,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
7cxax-hnjlw-qp45t-3k7y3-hlraz-bovyp-u2oyz-46ozt-x44dr-yhkb5-mqe,2025-12-24,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
7cxax-hnjlw-qp45t-3k7y3-hlraz-bovyp-u2oyz-46ozt-x44dr-yhkb5-mqe,2025-12-25,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
7cxax-hnjlw-qp45t-3k7y3-hlraz-bovyp-u2oyz-46ozt-x44dr-yhkb5-mqe,2025-12-26,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
7cxax-hnjlw-qp45t-3k7y3-hlraz-bovyp-u2oyz-46ozt-x44dr-yhkb5-mqe,2025-12-27,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
7cxax-hnjlw-qp45t-3k7y3-hlraz-bovyp-u2oyz-46ozt-x44dr-yhkb5-mqe,2025-12-28,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
7cxax-hnjlw-qp45t-3k7y3-hlraz-bovyp-u2oyz-46ozt-x44dr-yhkb5-mqe,2025-12-29,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
7cxax-hnjlw-qp45t-3k7y3-hlraz-bovyp-u2oyz-46ozt-x44dr-yhkb5-mqe,2025-12-30,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
7cxax-hnjlw-qp45t-3k7y3-hlraz-bovyp-u2oyz-46ozt-x44dr-yhkb5-mqe,2025-12-31,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
7cxax-hnjlw-qp45t-3k7y3-hlraz-bovyp-u2oyz-46ozt-x44dr-yhkb5-mqe,2026-1-1,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
7cxax-hnjlw-qp45t-3k7y3-hlraz-bovyp-u2oyz-46ozt-x44dr-yhkb5-mqe,2026-1-2,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
7cxax-hnjlw-qp45t-3k7y3-hlraz-bovyp-u2oyz-46ozt-x44dr-yhkb5-mqe,2026-1-3,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
7cxax-hnjlw-qp45t-3k7y3-hlraz-bovyp-u2oyz-46ozt-x44dr-yhkb5-mqe,2026-1-4,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
7cxax-hnjlw-qp45t-3k7y3-hlraz-bovyp-u2oyz-46ozt-x44dr-yhkb5-mqe,2026-1-5,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
7cxax-hnjlw-qp45t-3k7y3-hlraz-bovyp-u2oyz-46ozt-x44dr-yhkb5-mqe,2026-1-6,type1.1,"North America,US,Pennsylvania",aw1,Unassigned,1,329856.26283367554,329856.26283367554,,,,,,,0
